date,epic,direction,pnl,exit,duration
2025-11-11T15:33:37.254790,US100,SELL,33.58142857142593,TP,306s
2025-11-11T15:34:07.880547,US100,SELL,32.638571428571595,TP,246s
2025-11-11T15:34:29.815588,US100,SELL,33.219999999997526,TP,117s
2025-11-11T15:37:23.623024,US100,SELL,-11.605714285713475,SL,81s
2025-11-11T15:37:24.116965,US100,SELL,5.648000000001048,TrailSL,232s
2025-11-11T15:37:24.117951,US100,SELL,-9.876000000000204,TrailSL,172s
2025-11-11T15:41:52.391873,US100,BUY,32.96857142857334,TP,259s
2025-11-11T15:42:43.089601,US100,BUY,8.242999999998574,TrailSL,160s
2025-11-11T15:42:43.089601,US100,BUY,-0.3440000000009604,TrailSL,100s
2025-11-11T15:46:23.854381,US100,BUY,-12.22857142857174,SL,109s
2025-11-11T15:46:23.918377,US100,BUY,-6.518000000000029,TrailSL,259s
2025-11-11T15:51:21.337796,US100,SELL,31.69571428571362,TP,317s
2025-11-11T15:51:21.339699,US100,BUY,-11.302857142858556,SL,75s
2025-11-11T15:55:18.415832,US100,SELL,32.22999999999956,TP,523s
2025-11-11T15:58:03.504669,US100,SELL,-1.2990000000027067,TrailSL,387s
2025-11-11T16:02:13.048695,US100,BUY,29.715714285714057,TP,245s
2025-11-11T16:04:06.447130,US100,BUY,-10.119999999998981,SL,57s
2025-11-11T16:04:36.069304,US100,BUY,0.13799999999901047,TrailSL,148s
2025-11-11T16:05:47.905672,US100,SELL,0.9710000000013679,TrailSL,98s
2025-11-11T16:06:27.220910,US100,BUY,-10.537142857141589,SL,17s
2025-11-11T16:09:33.251081,US100,BUY,-11.2400000000016,SL,113s
2025-11-11T16:10:55.986900,US100,SELL,-3.8880000000026484,TrailSL,255s
2025-11-11T16:10:58.496889,US100,SELL,-8.881999999997788,TrailSL,137s
2025-11-11T16:13:47.947056,US100,BUY,-0.3040000000000873,TrailSL,156s
2025-11-11T16:13:51.511499,US100,BUY,-10.262857142857683,SL,130s
2025-11-11T16:13:51.511499,US100,BUY,1.867999999994936,TrailSL,190s
2025-11-11T16:18:32.099203,US100,SELL,-9.491428571429424,SL,109s
2025-11-11T16:19:13.795886,US100,BUY,26.05428571428638,TP,210s
2025-11-11T16:20:01.757719,US100,BUY,25.04857142857145,TP,78s
2025-11-11T16:21:07.299032,US100,BUY,25.06428571428478,TP,114s
2025-11-11T16:23:24.445333,US100,BUY,24.985714285714494,TP,221s
2025-11-11T16:23:54.900487,US100,BUY,26.49428571428507,TP,161s
2025-11-11T16:24:10.446064,US100,BUY,26.557142857145664,TP,116s
